"","CustomerID","last_order","r","f","m","r_score","f_score","m_score","total_score","fm_score"
"1529",14432,2011-11-30,9,6,2248.5,4,4,4,9,8
"1530",14434,2011-11-18,21,6,1372.8,3,4,3,9,7
"1531",14436,2011-09-02,98,1,89.06,2,1,1,3,2
"1532",14437,2010-12-09,365,1,63,1,1,1,3,2
"1533",14438,2011-02-06,306,1,131.9,1,1,1,3,2
"1534",14439,2011-01-24,319,1,2661.24,1,1,4,5,5
"1535",14440,2011-12-01,8,5,2357.68,4,4,4,9,8
"1536",14441,2011-12-09,0,4,1712.89,4,3,4,9,7
"1537",14442,2011-05-19,204,2,1589.82,1,2,3,6,5
"1538",14443,2011-10-17,53,4,1420.2,2,3,3,8,6
"1539",14446,2011-12-09,0,4,1005.55,4,3,3,8,6
"1540",14447,2011-11-21,18,5,1163.23,3,4,3,8,7
"1541",14448,2011-11-30,9,2,375.35,4,2,2,6,4
"1542",14449,2011-11-21,18,4,885.8,3,3,3,8,6
"1543",14450,2011-06-12,180,3,483.25,1,3,2,5,5
"1544",14451,2011-10-10,60,2,643.9,2,2,2,6,4
"1545",14452,2011-11-29,10,2,259.05,4,2,1,6,3
"1546",14453,2011-06-02,190,1,119.93,1,1,1,3,2
"1547",14456,2011-12-04,5,9,3014.32,4,4,4,9,8
"1548",14457,2011-02-02,310,1,113.64,1,1,1,3,2
"1549",14459,2011-07-07,155,1,1837.92,1,1,4,5,5
"1550",14460,2011-08-21,110,3,434.34,2,3,2,5,5
"1551",14461,2011-07-14,148,3,2102.67,1,3,4,6,7
"1552",14462,2011-10-04,66,11,1975.57,2,4,4,8,8
"1553",14463,2011-09-02,98,3,529.62,2,3,2,5,5
"1554",14465,2011-04-07,246,3,1038.44,1,3,3,5,6
"1555",14466,2011-11-10,29,7,2272.4,3,4,4,8,8
"1556",14467,2011-11-22,17,4,596.26,4,3,2,8,5
"1557",14470,2011-11-28,11,2,461.19,4,2,2,7,4
"1558",14472,2011-08-28,103,8,1852.67,2,4,4,7,8
"1559",14473,2011-09-26,74,2,234.34,2,2,1,5,3
"1560",14474,2011-10-24,46,1,547.66,3,1,2,5,3
"1561",14475,2011-09-29,71,3,925.85,2,3,3,6,6
"1562",14476,2011-03-27,257,1,193,1,1,1,3,2
"1563",14477,2011-11-20,19,4,1309.6,3,3,3,9,6
"1564",14479,2011-03-31,253,2,316.25,1,2,2,4,4
"1565",14480,2011-11-28,11,1,279.05,4,1,1,5,2
"1566",14481,2011-06-28,164,2,636.51,1,2,2,5,4
"1567",14482,2011-11-21,18,6,2022.81,3,4,4,9,8
"1568",14483,2011-03-03,281,1,137.1,1,1,1,3,2
"1569",14484,2011-10-20,50,1,321.92,3,1,2,4,3
"1570",14485,2011-11-01,38,1,162.8,3,1,1,4,2
"1571",14487,2011-11-13,26,6,1165.48,3,4,3,7,7
"1572",14488,2011-10-03,67,1,1064.28,2,1,3,5,4
"1573",14489,2011-05-16,207,1,463.38,1,1,2,4,3
"1574",14491,2011-06-17,175,2,340.93,1,2,2,4,4
"1575",14493,2011-12-02,7,5,2383.24,4,4,4,9,8
"1576",14494,2011-11-14,25,1,139.56,3,1,1,4,2
"1577",14495,2011-10-20,50,2,123.8,3,2,1,5,3
"1578",14496,2011-02-01,311,2,538.81,1,2,2,5,4
"1579",14497,2011-02-03,309,1,475.37,1,1,2,4,3
"1580",14498,2011-10-28,42,5,1957.32,3,4,4,8,8
"1581",14499,2011-11-13,26,3,808.44,3,3,3,6,6
"1582",14500,2011-09-12,88,3,356.85,2,3,2,5,5
"1583",14501,2011-06-09,183,2,251.21,1,2,1,4,3
"1584",14502,2011-11-20,19,11,2426.79,3,4,4,9,8
"1585",14503,2011-12-06,3,6,3543.26,4,4,4,9,8
"1586",14504,2011-10-23,47,4,673.26,3,3,3,7,6
"1587",14505,2011-11-22,17,8,5859.43,4,4,4,9,8
"1588",14506,2011-11-22,17,5,1960.65,4,4,4,9,8
"1589",14507,2011-11-16,23,6,1367.88,3,4,3,9,7
"1590",14508,2011-11-17,22,2,268.05,3,2,1,6,3
"1591",14511,2011-11-28,11,5,1314.81,4,4,3,9,7
"1592",14512,2011-06-05,187,2,275.28,1,2,1,4,3
"1593",14513,2011-08-31,100,3,455.59,2,3,2,5,5
"1594",14514,2011-10-09,61,3,990.2,2,3,3,6,6
"1595",14515,2011-11-22,17,6,2076.89,4,4,4,9,8
"1596",14517,2011-11-06,33,2,330.45,3,2,2,5,4
"1597",14518,2011-10-06,64,1,174.37,2,1,1,4,2
"1598",14520,2011-12-08,1,2,270.6,4,2,1,6,3
"1599",14522,2011-11-15,24,4,974.54,3,3,3,8,6
"1600",14523,2011-08-23,108,1,241.09,2,1,1,3,2
"1601",14524,2011-11-08,31,9,1843.83,3,4,4,8,8
"1602",14525,2011-11-20,19,9,4215.9,3,4,4,9,8
"1603",14527,2011-12-07,2,55,8506.13,4,4,4,9,8
"1604",14528,2011-11-02,37,1,364.22,3,1,2,4,3
"1605",14529,2011-10-10,60,3,578.61,2,3,2,6,5
"1606",14530,2011-11-14,25,6,2862.11,3,4,4,8,8
"1607",14532,2011-04-17,236,4,932.85,1,3,3,6,6
"1608",14533,2011-11-15,24,7,1949.72,3,4,4,9,8
"1609",14534,2011-12-07,2,18,4395.65,4,4,4,9,8
"1610",14535,2011-10-10,60,3,2854.84,2,3,4,7,7
"1611",14536,2011-03-25,259,1,170.95,1,1,1,3,2
"1612",14537,2011-10-13,57,1,355.56,2,1,2,4,3
"1613",14538,2011-10-06,64,2,388.25,2,2,2,6,4
"1614",14539,2011-11-24,15,2,537.48,4,2,2,7,4
"1615",14540,2011-11-30,9,3,952.66,4,3,3,7,6
"1616",14541,2011-10-12,58,8,1453.35,2,4,3,8,7
"1617",14542,2011-06-07,185,1,103.25,1,1,1,3,2
"1618",14543,2011-11-11,28,16,3565.08,3,4,4,8,8
"1619",14544,2011-11-15,24,2,2004.3,3,2,4,8,6
"1620",14546,2011-12-04,5,5,2573.93,4,4,4,9,8
"1621",14547,2011-12-06,3,8,3974.75,4,4,4,9,8
"1622",14548,2011-07-12,150,2,652.8,1,2,2,5,4
"1623",14549,2011-02-01,311,1,289.24,1,1,1,3,2
"1624",14550,2011-11-29,10,2,757.37,4,2,3,7,5
"1625",14551,2011-11-21,18,2,186.23,3,2,1,6,3
"1626",14552,2011-07-11,151,1,164.22,1,1,1,3,2
"1627",14553,2011-11-20,19,5,859.27,3,4,3,8,7
"1628",14554,2011-11-29,10,4,2279.49,4,3,4,9,7
"1629",14555,2011-10-13,57,2,312.54,2,2,2,5,4
"1630",14557,2011-09-15,85,1,788.38,2,1,3,5,4
"1631",14560,2011-12-02,7,22,2237.77,4,4,4,9,8
"1632",14561,2011-09-25,75,3,1080.76,2,3,3,6,6
"1633",14562,2011-12-06,3,18,5006.77,4,4,4,9,8
"1634",14565,2011-09-05,95,4,3099.12,2,3,4,7,7
"1635",14566,2011-08-21,110,1,1432,2,1,3,5,4
"1636",14567,2011-10-14,56,2,1530.36,2,2,3,7,5
"1637",14569,2011-12-08,1,1,227.39,4,1,1,5,2
"1638",14570,2011-03-04,280,2,217.21,1,2,1,4,3
"1639",14572,2011-12-06,3,7,2804.54,4,4,4,9,8
"1640",14573,2011-06-13,179,9,1639.82,1,4,3,7,7
"1641",14576,2010-12-02,372,1,35.4,1,1,1,3,2
"1642",14577,2011-11-27,12,4,859.71,4,3,3,8,6
"1643",14578,2011-12-06,3,1,168.63,4,1,1,5,2
"1644",14581,2011-11-23,16,1,138.6,4,1,1,5,2
"1645",14582,2011-10-30,40,1,114.11,3,1,1,4,2
"1646",14583,2011-12-04,5,5,986.96,4,4,3,8,7
"1647",14584,2011-06-23,169,4,1033.06,1,3,3,6,6
"1648",14585,2011-10-20,50,1,157.05,3,1,1,4,2
"1649",14586,2011-03-08,276,1,237.36,1,1,1,3,2
"1650",14587,2011-11-21,18,9,1580.29,3,4,3,9,7
"1651",14589,2010-12-03,371,1,39.75,1,1,1,3,2
"1652",14591,2011-11-24,15,4,1320.21,4,3,3,9,6
"1653",14592,2011-11-04,35,3,557.94,3,3,2,6,5
"1654",14593,2011-11-18,21,3,617.15,3,3,2,7,5
"1655",14594,2011-12-02,7,2,363.33,4,2,2,6,4
"1656",14595,2011-11-20,19,6,1740.6,3,4,4,9,8
"1657",14597,2011-11-28,11,2,866.24,4,2,3,7,5
"1658",14598,2011-10-26,44,1,221.97,3,1,1,4,2
"1659",14600,2011-02-07,305,1,393.33,1,1,2,4,3
"1660",14601,2011-11-29,10,1,213.96,4,1,1,5,2
"1661",14603,2011-03-10,274,1,660,1,1,2,4,3
"1662",14606,2011-12-08,1,92,12061.15,4,4,4,9,8
"1663",14607,2011-11-24,15,12,15021.5,4,4,4,9,8
"1664",14608,2011-12-05,4,4,1785.15,4,3,4,9,7
"1665",14609,2011-09-28,72,4,601.56,2,3,2,7,5
"1666",14616,2011-04-11,242,3,406.08,1,3,2,5,5
"1667",14618,2011-11-30,9,3,553.44,4,3,2,7,5
"1668",14619,2011-04-08,245,1,394.44,1,1,2,4,3
"1669",14620,2011-05-18,205,2,412.78,1,2,2,5,4
"1670",14621,2011-12-08,1,5,1788.36,4,4,4,9,8
"1671",14622,2011-06-08,184,1,320.58,1,1,2,3,3
"1672",14623,2011-11-07,32,5,882.02,3,4,3,7,7
"1673",14624,2011-10-13,57,2,225.85,2,2,1,5,3
"1674",14625,2011-05-27,196,2,899.63,1,2,3,5,5
"1675",14626,2011-11-16,23,4,2791.27,3,3,4,9,7
"1676",14628,2011-09-09,91,2,671.96,2,2,3,5,5
"1677",14629,2011-12-05,4,2,955.26,4,2,3,7,5
"1678",14631,2011-10-20,50,3,1006.98,3,3,3,6,6
"1679",14632,2011-03-22,262,1,114.56,1,1,1,3,2
"1680",14633,2011-03-18,266,1,344.9,1,1,2,3,3
"1681",14636,2011-11-03,36,2,609.85,3,2,2,6,4
"1682",14638,2011-10-20,50,1,443.6,3,1,2,5,3
"1683",14639,2011-10-18,52,6,2984.49,2,4,4,8,8
"1684",14640,2011-11-15,24,6,2107.38,3,4,4,9,8
"1685",14641,2011-11-18,21,1,110.46,3,1,1,5,2
"1686",14642,2011-10-12,58,1,96.12,2,1,1,4,2
"1687",14643,2011-06-22,170,2,693.81,1,2,3,5,5
"1688",14644,2011-10-03,67,2,830.76,2,2,3,6,5
"1689",14645,2011-07-06,156,2,597.09,1,2,2,5,4
"1690",14646,2011-12-08,1,73,280206.02,4,4,4,9,8
"1691",14647,2011-05-22,201,1,236.04,1,1,1,3,2
"1692",14649,2011-12-05,4,4,1402.59,4,3,3,9,6
"1693",14651,2011-10-03,67,2,653.75,2,2,2,6,4
"1694",14652,2011-09-23,77,1,114.18,2,1,1,4,2
"1695",14653,2011-12-08,1,7,1916.7,4,4,4,9,8
"1696",14655,2011-12-01,8,4,1932.23,4,3,4,9,7
"1697",14656,2011-06-23,169,2,291.05,1,2,1,4,3
"1698",14657,2011-11-22,17,4,848.22,4,3,3,8,6
"1699",14658,2011-12-04,5,2,247.15,4,2,1,6,3
"1700",14659,2011-12-01,8,9,2529.93,4,4,4,9,8
"1701",14660,2011-09-14,86,2,285.74,2,2,1,5,3
"1702",14661,2011-11-13,26,1,107.95,3,1,1,4,2
"1703",14662,2011-11-11,28,4,741.37,3,3,3,7,6
"1704",14664,2011-11-20,19,2,636.24,3,2,2,7,4
"1705",14665,2011-10-10,60,5,1835.7,2,4,4,8,8
"1706",14666,2011-11-15,24,1,179.95,3,1,1,5,2
"1707",14667,2011-11-29,10,25,9170.79,4,4,4,9,8
"1708",14669,2011-04-12,241,3,1259.24,1,3,3,6,6
"1709",14670,2011-03-04,280,2,392.86,1,2,2,5,4
"1710",14672,2011-04-19,234,2,765.55,1,2,3,5,5
"1711",14673,2011-12-06,3,5,1736.4,4,4,4,9,8
"1712",14675,2011-11-23,16,1,596.36,4,1,2,6,3
"1713",14676,2011-11-08,31,6,2548.24,3,4,4,8,8
"1714",14680,2011-11-14,25,16,28754.11,3,4,4,8,8
"1715",14681,2011-09-29,71,3,498.95,2,3,2,6,5
"1716",14682,2011-06-05,187,2,52,1,2,1,4,3
"1717",14684,2011-11-14,25,5,1201.51,3,4,3,8,7
"1718",14687,2011-08-25,106,1,628.38,2,1,2,4,3
"1719",14688,2011-12-02,7,21,5579.1,4,4,4,9,8
"1720",14689,2011-05-15,208,1,112.8,1,1,1,3,2
"1721",14690,2011-10-26,44,2,355.05,3,2,2,5,4
"1722",14691,2011-11-09,30,5,2114.33,3,4,4,8,8
"1723",14692,2011-07-25,137,4,591.55,2,3,2,6,5
"1724",14693,2011-03-20,264,1,172.9,1,1,1,3,2
"1725",14696,2011-12-05,4,7,2078.95,4,4,4,9,8
"1726",14697,2011-05-05,218,2,188.61,1,2,1,4,3
"1727",14698,2011-12-08,1,5,1217.27,4,4,3,9,7
"1728",14699,2011-05-09,214,1,109.13,1,1,1,3,2
"1729",14700,2011-11-07,32,3,2195.1,3,3,4,7,7
"1730",14701,2011-11-29,10,9,2526.09,4,4,4,9,8
"1731",14702,2011-12-08,1,17,3251.79,4,4,4,9,8
"1732",14703,2011-11-25,14,1,318.17,4,1,2,5,3
"1733",14704,2011-11-28,11,9,1491.62,4,4,3,9,7
"1734",14705,2011-05-25,198,1,179,1,1,1,3,2
"1735",14708,2011-12-07,2,3,1126.37,4,3,3,7,6
"1736",14709,2011-11-24,15,13,4921.04,4,4,4,9,8
"1737",14710,2011-11-25,14,4,599.48,4,3,2,8,5
"1738",14711,2011-11-29,10,11,2839.62,4,4,4,9,8
"1739",14712,2011-11-10,29,3,917.07,3,3,3,6,6
"1740",14713,2011-11-30,9,11,2662.2,4,4,4,9,8
"1741",14714,2011-11-15,24,1,160.19,3,1,1,5,2
"1742",14715,2011-11-15,24,4,867.38,3,3,3,8,6
"1743",14716,2011-10-27,43,2,307.51,3,2,2,5,4
"1744",14719,2011-12-08,1,5,1581.84,4,4,3,9,7
"1745",14720,2011-12-04,5,3,663.81,4,3,2,7,5
"1746",14722,2011-07-15,147,1,180.42,1,1,1,3,2
"1747",14723,2011-11-29,10,6,1120.66,4,4,3,8,7
"1748",14725,2011-11-15,24,1,655.58,3,1,2,6,3
"1749",14727,2011-03-10,274,1,268.58,1,1,1,3,2
"1750",14729,2010-12-01,373,1,313.49,1,1,2,3,3
"1751",14730,2011-12-08,1,8,1897.57,4,4,4,9,8
"1752",14731,2011-10-23,47,3,380.02,3,3,2,5,5
"1753",14732,2011-12-01,8,8,2702.49,4,4,4,9,8
"1754",14733,2011-11-23,16,12,9585.91,4,4,4,9,8
"1755",14735,2011-12-06,3,32,6065.69,4,4,4,9,8
"1756",14737,2011-12-06,3,3,1164.55,4,3,3,7,6
"1757",14738,2011-10-28,42,7,1314.45,3,4,3,8,7
"1758",14739,2011-12-05,4,7,3902.28,4,4,4,9,8
"1759",14740,2011-05-26,197,3,1448.21,1,3,3,6,6
"1760",14741,2011-11-28,11,6,1400.34,4,4,3,9,7
"1761",14744,2011-11-23,16,7,1099.98,4,4,3,8,7
"1762",14745,2011-08-19,112,5,1220.26,2,4,3,7,7
"1763",14747,2011-04-04,249,1,328.2,1,1,2,3,3
"1764",14748,2011-11-10,29,5,1415.75,3,4,3,8,7
"1765",14752,2011-10-27,43,1,389.64,3,1,2,5,3
"1766",14753,2011-09-13,87,1,563.15,2,1,2,5,3
"1767",14754,2011-10-26,44,2,638.05,3,2,2,6,4
"1768",14755,2011-11-30,9,11,5010.28,4,4,4,9,8
"1769",14756,2011-11-24,15,1,738.96,4,1,3,6,4
"1770",14757,2011-09-25,75,1,420.5,2,1,2,5,3
"1771",14758,2011-07-18,144,4,1484.06,1,3,3,7,6
"1772",14759,2011-12-05,4,3,1625.97,4,3,3,8,6
"1773",14760,2011-02-15,297,1,89.2,1,1,1,3,2
"1774",14761,2011-10-12,58,2,255.9,2,2,1,5,3
"1775",14762,2011-03-21,263,1,300.52,1,1,1,3,2
"1776",14764,2011-10-24,46,1,278.3,3,1,1,4,2
"1777",14765,2011-11-10,29,3,254.11,3,3,1,5,4
"1778",14766,2011-12-01,8,6,2473.37,4,4,4,9,8
"1779",14768,2011-11-22,17,2,192.6,4,2,1,6,3
"1780",14769,2011-12-07,2,8,10415.33,4,4,4,9,8
"1781",14770,2011-04-21,232,2,876.42,1,2,3,5,5
"1782",14772,2011-08-19,112,1,139.26,2,1,1,3,2
"1783",14775,2011-10-12,58,3,1011.9,2,3,3,6,6
"1784",14776,2011-10-19,51,11,2538.3,2,4,4,8,8
"1785",14778,2011-08-04,127,2,730.86,2,2,3,5,5
"1786",14779,2011-03-04,280,3,386.15,1,3,2,4,5
"1787",14780,2011-10-16,54,2,447.68,2,2,2,6,4
"1788",14782,2011-01-24,319,1,200.1,1,1,1,3,2
"1789",14784,2011-11-13,26,2,289.99,3,2,1,5,3
"1790",14785,2011-11-29,10,2,77.4,4,2,1,6,3
"1791",14788,2011-12-02,7,2,679.44,4,2,3,7,5
"1792",14789,2011-11-11,28,1,197.64,3,1,1,4,2
"1793",14790,2011-11-23,16,4,745.06,4,3,3,8,6
"1794",14792,2011-10-07,63,1,6.2,2,1,1,4,2
"1795",14793,2011-11-18,21,1,228.99,3,1,1,5,2
"1796",14794,2011-12-07,2,7,1319.91,4,4,3,9,7
"1797",14795,2011-06-26,166,1,131.45,1,1,1,3,2
"1798",14796,2011-12-08,1,17,7973.93,4,4,4,9,8
"1799",14798,2011-10-18,52,3,173.74,2,3,1,5,4
"1800",14799,2011-10-19,51,1,157.7,2,1,1,4,2
"1801",14800,2011-10-23,47,12,4331.79,3,4,4,8,8
"1802",14801,2011-10-09,61,1,189.34,2,1,1,4,2
"1803",14803,2011-06-30,162,3,845.55,1,3,3,5,6
"1804",14804,2011-12-01,8,1,353.27,4,1,2,5,3
"1805",14805,2011-11-24,15,4,546.4,4,3,2,8,5
"1806",14806,2011-09-25,75,1,193.39,2,1,1,4,2
"1807",14808,2011-10-31,39,8,2718.6,3,4,4,8,8
"1808",14810,2011-10-30,40,11,2085.33,3,4,4,8,8
"1809",14813,2010-12-05,369,2,152.88,1,2,1,4,3
"1810",14815,2011-11-03,36,2,778.5,3,2,3,6,5
"1811",14816,2011-05-26,197,1,271.85,1,1,1,3,2
"1812",14817,2011-05-23,200,2,1110.34,1,2,3,5,5
"1813",14818,2011-09-27,73,3,657.8,2,3,2,6,5
"1814",14819,2011-10-06,64,2,272.07,2,2,1,5,3
"1815",14820,2011-11-18,21,4,507.29,3,3,2,8,5
"1816",14821,2010-12-08,366,1,48.8,1,1,1,3,2
"1817",14823,2011-06-12,180,3,321.43,1,3,2,4,5
"1818",14824,2011-11-29,10,4,1127.71,4,3,3,8,6
"1819",14825,2011-12-06,3,12,2221.01,4,4,4,9,8
"1820",14828,2011-05-27,196,3,2139.76,1,3,4,6,7
"1821",14829,2011-11-10,29,4,697.55,3,3,3,7,6
"1822",14830,2011-10-17,53,1,188.03,2,1,1,4,2
"1823",14834,2011-11-22,17,6,1720.3,4,4,4,9,8
"1824",14836,2011-11-29,10,3,102.45,4,3,1,6,4
"1825",14837,2011-09-11,89,4,1649.5,2,3,3,8,6
"1826",14840,2011-03-17,267,1,62.85,1,1,1,3,2
"1827",14841,2011-10-17,53,6,3295.76,2,4,4,8,8
"1828",14842,2011-10-27,43,4,2824.69,3,3,4,8,7
"1829",14844,2011-10-07,63,4,3189.81,2,3,4,8,7
"1830",14847,2011-07-14,148,1,309.4,1,1,2,3,3
"1831",14849,2011-11-18,21,25,7930.54,3,4,4,9,8
"1832",14850,2011-02-01,311,1,325.75,1,1,2,3,3
"1833",14851,2011-11-16,23,2,511.35,3,2,2,7,4
"1834",14852,2011-10-12,58,6,2836.69,2,4,4,8,8
"1835",14853,2011-11-15,24,2,475.8,3,2,2,7,4
"1836",14854,2011-09-22,78,7,2740.03,2,4,4,8,8
"1837",14855,2011-08-12,119,2,645.65,2,2,2,5,4
"1838",14856,2011-11-03,36,3,1290.53,3,3,3,7,6
"1839",14857,2011-10-11,59,2,1173.12,2,2,3,6,5
"1840",14859,2011-11-27,12,4,1353.74,4,3,3,9,6
"1841",14860,2011-11-20,19,1,170.32,3,1,1,5,2
"1842",14861,2011-10-18,52,1,125.79,2,1,1,4,2
"1843",14862,2011-11-14,25,2,841.2,3,2,3,6,5
"1844",14863,2011-11-10,29,1,266.76,3,1,1,4,2
"1845",14865,2011-12-02,7,2,52.2,4,2,1,6,3
"1846",14866,2011-11-29,10,12,14389.9,4,4,4,9,8
"1847",14867,2011-06-07,185,3,710.28,1,3,3,5,6
"1848",14868,2011-12-06,3,8,2953.59,4,4,4,9,8
"1849",14869,2011-12-01,8,2,721.45,4,2,3,7,5
"1850",14870,2011-03-23,261,1,327.25,1,1,2,3,3
"1851",14871,2011-12-06,3,4,501.28,4,3,2,8,5
"1852",14873,2011-05-13,210,1,519.68,1,1,2,4,3
"1853",14875,2011-08-24,107,2,1465.32,2,2,3,6,5
"1854",14878,2011-11-27,12,9,1476.09,4,4,3,9,7
"1855",14880,2011-09-23,77,3,690.59,2,3,3,6,6
"1856",14881,2011-11-20,19,1,255.4,3,1,1,5,2
"1857",14882,2011-11-13,26,2,589.7,3,2,2,6,4
"1858",14883,2011-11-21,18,6,761.59,3,4,3,8,7
"1859",14885,2011-07-31,131,1,765.32,2,1,3,4,4
"1860",14886,2011-04-01,252,1,364.8,1,1,2,3,3
"1861",14887,2011-09-21,79,1,1862,2,1,4,6,5
"1862",14888,2011-05-16,207,1,369.2,1,1,2,3,3
"1863",14889,2011-01-07,336,1,135.9,1,1,1,3,2
"1864",14890,2011-03-31,253,1,125.65,1,1,1,3,2
"1865",14891,2011-07-14,148,2,554.38,1,2,2,5,4
"1866",14893,2011-11-30,9,2,1237.85,4,2,3,8,5
"1867",14894,2011-09-15,85,1,655.75,2,1,2,5,3
"1868",14895,2011-12-02,7,20,11138.71,4,4,4,9,8
"1869",14896,2011-05-19,204,2,468.77,1,2,2,5,4
"1870",14897,2011-12-02,7,4,1366.38,4,3,3,9,6
"1871",14898,2011-11-16,23,6,1269.31,3,4,3,9,7
"1872",14901,2011-11-28,11,9,1421.29,4,4,3,9,7
"1873",14902,2011-11-14,25,1,332.66,3,1,2,4,3
"1874",14903,2011-11-18,21,5,2795.33,3,4,4,9,8
"1875",14904,2011-12-07,2,2,1025.44,4,2,3,7,5
"1876",14905,2011-07-05,157,2,616.15,1,2,2,5,4
"1877",14907,2011-12-06,3,7,3501.1,4,4,4,9,8
"1878",14908,2011-09-26,74,1,277.8,2,1,1,4,2
"1879",14910,2011-12-07,2,4,434.35,4,3,2,8,5
"1880",14911,2011-12-08,1,199,140336.83,4,4,4,9,8
"1881",14912,2011-11-23,16,2,867.85,4,2,3,7,5
"1882",14913,2011-11-04,35,4,1227.43,3,3,3,8,6
"1883",14915,2011-09-09,91,2,307.48,2,2,2,4,4
"1884",14916,2011-09-30,70,4,1268.98,2,3,3,8,6
"1885",14918,2011-08-16,115,2,1610.15,2,2,3,6,5
"1886",14920,2011-05-11,212,2,977.77,1,2,3,5,5
"1887",14921,2011-11-09,30,2,1316.07,3,2,3,7,5
"1888",14923,2011-10-20,50,1,749.1,3,1,3,5,4
"1889",14924,2011-04-08,245,1,310.05,1,1,2,3,3
"1890",14929,2011-11-07,32,1,223.88,3,1,1,4,2
"1891",14930,2011-08-23,108,3,2362.96,2,3,4,6,7
"1892",14931,2011-12-05,4,4,964.68,4,3,3,8,6
"1893",14932,2010-12-09,365,1,363.53,1,1,2,3,3
"1894",14934,2011-09-19,81,2,1890.94,2,2,4,7,6
"1895",14935,2011-02-15,297,1,1784.71,1,1,4,5,5
"1896",14936,2011-11-06,33,8,8137.02,3,4,4,8,8
"1897",14937,2011-10-14,56,3,1621.88,2,3,3,7,6
"1898",14944,2011-11-10,29,12,5900.25,3,4,4,8,8
"1899",14946,2011-11-25,14,1,100.9,4,1,1,5,2
"1900",14947,2011-09-28,72,2,290.82,2,2,1,5,3
"1901",14948,2011-11-16,23,6,1101.97,3,4,3,8,7
"1902",14950,2011-11-20,19,1,371.2,3,1,2,5,3
"1903",14951,2011-09-21,79,1,311.69,2,1,2,4,3
"1904",14952,2011-10-11,59,11,8099.49,2,4,4,8,8
"1905",14953,2011-11-14,25,1,285.67,3,1,1,4,2
"1906",14954,2011-11-27,12,1,294.85,4,1,1,5,2
"1907",14957,2011-03-31,253,1,58.49,1,1,1,3,2
"1908",14958,2011-07-15,147,3,483.73,1,3,2,5,5
"1909",14959,2011-10-06,64,4,695.42,2,3,3,7,6
"1910",14960,2011-12-01,8,2,221.27,4,2,1,6,3
"1911",14961,2011-11-29,10,9,7044.68,4,4,4,9,8
"1912",14962,2011-03-14,270,1,126.7,1,1,1,3,2
"1913",14963,2011-11-30,9,5,1472.34,4,4,3,9,7
"1914",14964,2011-04-06,247,1,206.21,1,1,1,3,2
"1915",14965,2011-09-04,96,2,596.09,2,2,2,5,4
"1916",14966,2011-11-25,14,1,183.02,4,1,1,5,2
"1917",14967,2011-10-21,49,1,463.8,3,1,2,5,3
"1918",14968,2011-11-09,30,1,147.59,3,1,1,4,2
"1919",14970,2011-10-02,68,4,1592.06,2,3,3,8,6
"1920",14971,2011-11-04,35,3,1097.98,3,3,3,6,6
"1921",14972,2011-08-03,128,1,114.77,2,1,1,3,2
"1922",14973,2011-08-24,107,3,1314.45,2,3,3,6,6
"1923",14974,2011-11-02,37,1,89.94,3,1,1,4,2
"1924",14975,2011-10-13,57,1,279.94,2,1,1,4,2
"1925",14976,2011-10-13,57,7,789.86,2,4,3,7,7
"1926",14978,2011-09-28,72,5,1921.37,2,4,4,8,8
"1927",14981,2011-04-07,246,1,102.12,1,1,1,3,2
"1928",14984,2011-11-20,19,2,202.37,3,2,1,6,3
"1929",14985,2011-05-25,198,2,292.01,1,2,1,4,3
"1930",14987,2011-11-24,15,2,326.4,4,2,2,6,4
"1931",14988,2011-05-12,211,1,334.54,1,1,2,3,3
"1932",14995,2011-11-01,38,2,231.98,3,2,1,5,3
"1933",14997,2011-10-24,46,3,546.2,3,3,2,6,5
"1934",14998,2011-06-22,170,2,414.87,1,2,2,5,4
"1935",15000,2011-10-23,47,1,490.52,3,1,2,5,3
"1936",15002,2011-08-16,115,4,1641.76,2,3,3,7,6
"1937",15004,2011-07-15,147,1,1220.38,1,1,3,5,4
"1938",15005,2011-11-24,15,28,6293.67,4,4,4,9,8
"1939",15006,2011-10-19,51,1,475.43,2,1,2,5,3
"1940",15007,2011-07-03,159,1,156.91,1,1,1,3,2
"1941",15009,2011-11-27,12,3,1259.43,4,3,3,8,6
"1942",15010,2011-11-04,35,1,308.94,3,1,2,4,3
"1943",15012,2011-10-17,53,2,405.04,2,2,2,6,4
"1944",15014,2011-10-27,43,2,257.67,3,2,1,5,3
"1945",15016,2011-06-20,172,1,170.04,1,1,1,3,2
"1946",15017,2011-11-06,33,1,125.58,3,1,1,4,2
"1947",15018,2011-11-01,38,3,496.21,3,3,2,6,5
"1948",15019,2011-03-18,266,1,252.81,1,1,1,3,2
"1949",15021,2011-12-01,8,9,1871.77,4,4,4,9,8
"1950",15022,2011-11-28,11,4,852.39,4,3,3,8,6
"1951",15023,2011-12-06,3,11,6701.51,4,4,4,9,8
"1952",15024,2011-11-30,9,10,1636.43,4,4,3,9,7
"1953",15025,2011-11-06,33,1,361.96,3,1,2,4,3
"1954",15026,2011-09-20,80,3,464.2,2,3,2,6,5
"1955",15027,2011-11-09,30,4,1066.15,3,3,3,7,6
"1956",15028,2011-12-01,8,4,627.13,4,3,2,8,5
"1957",15030,2011-09-29,71,2,518.28,2,2,2,6,4
"1958",15031,2011-12-05,4,4,653.19,4,3,2,8,5
"1959",15032,2011-03-28,256,3,4959.1,1,3,4,6,7
